COUNTRY,SUBNATIO,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC03Q01,SC04Q01,SC04Q02,SC04Q03,SC04Q04,SC05N01,SC05Q01,SC05Q02,SC05Q03,SC05Q04,SC05Q05,SC05Q06,SC05Q07,SC05Q08,SC05Q09,SC05Q10,SC05Q11,SC05Q12,SC05Q13,SC05Q14,SC06Q01,SC06Q02,SC07N01,SC07N10,SC07N20,SC07N30,SC08Q01,SC08Q02,SC08Q03,SC08Q05,SC08Q06,SC08Q07,SC08Q08,SC08Q09,SC08Q10,SC08Q11,SC08Q12,SC08Q13,SC08Q14,SC08Q15,SC08Q16,SC08Q17,SC08Q18,SC08Q19,SC08Q20,SC09Q01,SC09Q02,SC09Q03,SC09Q04,SC09Q05,SC09Q06,SC10Q01,SC10Q02,SC10Q03,SC10Q04,SC10Q05,SC10Q06,SC11Q01,SC11Q02,SC11Q03,SC11Q04,SC11Q05,SC11Q06,SC11Q07,SC12Q01,SC12Q02,SC12Q03,SC12Q04,SC12Q05,SC13Q01,SC13Q02,SC13Q03,SC13Q04,SC13Q05,SC13Q06,SC13Q07,SC13Q08,SC14Q01,SC15Q01,SC15QN02,SC15Q02,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC17Q01,SC17Q02,SC17Q03,SC17Q04,SC17Q05,SC18Q11,SC18Q21,SC18Q12,SC18Q22,SC18N13,SC18N23,SC18N14,SC18N24,SC18N15,SC18N25,SC18N16,SC18N26,SC19Q11,SC19Q21,SC19Q12,SC19Q22,SC19Q13,SC19Q23,SC19Q14,SC19Q24,SC19Q15,SC19Q25,SC20Q01,SC20Q02,SC20Q03,SC20Q04,SC21Q01,SC21Q02,SC21Q03,SC22Q01,SC22Q02,SC22Q03,SC23Q01,SC23Q02,SC23Q03,SC24Q01,SC24Q02,SC24Q03,SC24Q04,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC25Q13,SC26Q01A,SC26Q01B,SC26Q01C,SC26Q01D,SC26Q01E,SC26Q02A,SC26Q02B,SC26Q02C,SC26Q02D,SC26Q02E,SC26Q03A,SC26Q03B,SC26Q03C,SC26Q03D,SC26Q03E,SC26Q04A,SC26Q04B,SC26Q04C,SC26Q04D,SC26Q04E,SC26Q05A,SC26Q05B,SC26Q05C,SC26Q05D,SC26Q05E,SC26Q06A,SC26Q06B,SC26Q06C,SC26Q06D,SC26Q06E,SC26Q07A,SC26Q07B,SC26Q07C,SC26Q07D,SC26Q07E,SC26Q08A,SC26Q08B,SC26Q08C,SC26Q08D,SC26Q08E,SC26Q09A,SC26Q09B,SC26Q09C,SC26Q09D,SC26Q09E,SC26Q10A,SC26Q10B,SC26Q10C,SC26Q10D,SC26Q10E,SC26Q11A,SC26Q11B,SC26Q11C,SC26Q11D,SC26Q11E,SC26Q12A,SC26Q12B,SC26Q12C,SC26Q12D,SC26Q12E,SC27Q01A,SC27Q01B,SC27Q01C,SC27Q01D,SC27Q02A,SC27Q02B,SC27Q02C,SC27Q02D,SC27Q03A,SC27Q03B,SC27Q03C,SC27Q03D,SC27Q04A,SC27Q04B,SC27Q04C,SC27Q04D,SC27Q05A,SC27Q05B,SC27Q05C,SC27Q05D,SC27Q06A,SC27Q06B,SC27Q06C,SC27Q06D,SC27Q07A,SC27Q07B,SC27Q07C,SC27Q07D,SCHLSIZE,SCHLTYPE,SELECT,SMRATIO,STRATIO,SCHWEIGT,ABGROUP,SCHAUTON,SCMATBUI,SCMATEDU,STMORALE,STUDBEHA,TCHCONS,TCHPARTI,TCMORALE,TCSHORT,TEACBEHA,ASSESS,COMPLAN,COMPWEB,MACTIV,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQPED,RATCOMP,EXCOURSE,AUTRES,AUTCURR,MSTREL,STRATUM
840,8400,206,3,1128,1097,1,18,0,0,82,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,2,180,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,457,417,31,9,457,457,2,4,4,4,1,4,1,2,2,2,2,1,2,2,5,5,1,5,1,2,1,2,2,2,1,2,4,3,3,1,1,2,1,3,2,1,1,1,2,183,0,183,999,35,0,0,0,0,0,0,0,22,0,998,0,998,0,22,0,998,0,1,1,1,2,1,1,2,1,1,3,1,1,3,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2225,3,0,101.136,12.158,36.63171,3,1.694,1.488,2.2,.831,1.026,-.835,-1.605,1.65,-1.203,.922,2,1,1,2,.493,1,999,.12,997,.205,1,6,4,.04,84000
840,8400,207,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,38.51127,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.06,84000
840,8400,208,4,1457,1367,1,98.04,.98,.98,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,10,45,180,9,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,9998,500,200,50,9998,9998,1,3,4,4,1,3,1,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,3,2,1,2,2,2,118,3,99,999,999,999,7,999,11,999,1,999,24,999,15,999,9,999,999,999,999,999,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2824,3,1,117.667,23.632,20.30876,3,.047,.146,.847,.514,.09,-1.654,2.334,-.571,.437,-.382,2,9,9,0,.484,.839,.625,.203,997,99,1,4,3,.08,84000
840,8400,209,4,1489,1321,1,998,999,999,998,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,0,0,13,183,10,7,2,2,2,3,2,3,2,2,2,3,2,3,2,1,1,1,2,2,3,568,528,40,58,568,568,1,4,4,4,4,2,2,2,2,2,2,2,2,2,5,5,1,5,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,3,1,1,1,1,1,130,2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,2,2,1,2,3,1,3,1,3,3,3,1,3,2,2,1,1,3,4,3,3,3,2,4,3,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2810,9,0,999,21.45,24.52933,3,.974,-.432,.439,.019,-1.481,-.078,.981,.642,.602,-.861,2,1,1,3,.47,999,999,999,997,.202,2,6,4,.02,84000
840,8400,210,1,133,122,1,80,1,19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,1,999,80,147,7,5,3,2,2,2,3,4,3,3,2,3,1,3,2,1,3,2,3,2,3,35,4,3,4,33,33,4,4,4,4,4,4,2,2,3,3,2,2,3,2,3,4,3,3,1,1,1,1,1,2,1,1,4,4,4,4,2,2,2,3,1,1,1,2,2,13,0,6,999,3,0,4,0,6,0,0,0,2,999,998,999,998,999,998,999,0,999,1,2,1,2,2,3,4,2,2,4,2,2,4,1,2,2,1,1,3,2,3,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,255,3,0,127.5,19.615,399.8297,2,1.694,-.137,-.37,-1.209,-.75,1.623,-1.605,.642,.764,.637,2,.943,.943,1,.478,.462,999,.154,997,.137,2,6,4,0,84000
840,8400,211,2,394,344,1,100,0,0,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,6,16,178,7,6,1,1,1,3,2,1,1,2,2,2,2,3,2,2,2,1,2,2,2,175,125,40,10,175,0,1,3,2,4,2,4,2,2,2,2,2,2,2,2,5,3,1,5,1,1,1,1,1,2,1,1,4,1,1,1,2,2,2,2,1,1,1,1,2,55,1,55,1,0,0,0,0,0,1,0,0,5,0,5,0,0,0,5,0,0,0,1,2,1,2,1,1,3,1,2,4,2,1,3,2,2,2,1,2,3,2,3,3,2,2,2,3,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,738,3,2,147.6,13.297,80.16495,2,1.694,-.137,.265,.019,-.2,.659,.981,.244,.066,-.382,2,0,1,2,.466,1,1,.09,997,.237,2,6,4,.05,84000
840,8400,212,3,115,105,2,0,80,20,999,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,0,0,0,176,9,6,2,1,1,2,2,2,3,1,1,2,1,1,3,1,1,1,2,2,2,31,23,4,4,28,0,4,1,2,1,2,2,1,2,1,2,2,2,2,2,5,3,1,5,1,1,1,1,1,1,1,1,4,4,4,4,2,2,2,3,2,1,1,2,2,16,5,4,999,999,999,999,999,9,999,999,999,1,3,999,1,999,999,999,999,1,999,1,1,1,1,2,3,3,2,2,2,3,2,3,1,1,1,1,3,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,220,1,3,88,11.892,455.0604,2,1.694,.817,.847,.831,1.026,-.835,-1.605,1.65,.066,.637,2,0,.903,1,.477,.25,999,.135,997,.141,1,6,4,.04,84000
840,8400,213,3,374,387,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,9,9,999,20,35,180,7,7,3,3,2,9,3,3,3,3,1,1,1,2,1,2,3,2,2,2,2,130,80,40,10,130,130,4,4,4,4,4,4,2,3,2,3,2,2,3,2,5,5,1,5,1,1,1,1,1,2,1,1,4,1,1,1,1,3,3,3,2,1,2,2,2,46,999,44,999,0,999,0,999,2,999,0,999,6,999,3,999,0,999,3,999,0,999,1,2,1,2,2,2,3,1,2,4,9,9,9,2,2,2,1,2,3,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,761,3,0,126.833,16.543,42.23278,3,.457,.817,-.214,-1.209,.09,.852,.981,.244,1.114,.637,2,1,1,0,.509,.957,.5,.13,997,.171,1,5,3,.07,84000
840,8400,214,3,1138,1141,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,180,6,5,1,1,1,1,1,1,1,2,3,3,1,3,1,2,2,1,1,1,1,9999,9999,9999,9999,9999,9999,1,4,4,4,4,4,1,1,1,1,1,1,1,2,5,5,3,5,1,1,1,1,1,1,1,1,4,1,3,1,2,2,2,2,2,1,1,1,1,165,1,164,1,20,999,1,999,0,999,0,999,24,0,24,999,0,999,24,999,0,999,2,2,1,2,1,3,4,1,2,3,3,2,3,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2279,3,0,94.958,13.77,31.26921,2,1.694,-.137,.847,2.588,-.2,.659,-1.605,1.65,-1.203,.116,3,9,9,3,.501,.994,1,.145,997,99,1,6,4,.03,84000
840,8400,215,3,3000,3000,1,95,1,4,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,35,186,8,5,2,2,2,2,2,4,1,1,4,3,1,2,1,2,2,1,1,1,1,1500,1500,300,100,1200,1200,2,4,2,2,1,4,2,2,2,2,1,2,2,3,4,3,2,3,1,1,1,1,1,1,1,1,3,3,2,2,1,2,2,2,1,1,1,1,1,102,10,102,999,4,999,2,999,4,999,8,999,15,999,10,999,3,999,9,999,0,999,1,1,1,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,3,4,2,2,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,6000,3,2,400,56.075,33.14353,3,1.694,.146,1.113,.514,-.48,-1.654,-1.605,-.571,.437,-1.317,2,.8,.8,3,.5,1,.667,.147,997,.25,2,6,4,.01,84000
840,8400,216,3,285,301,1,80,20,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,6,28,177,7,5,4,4,1,3,3,3,1,3,3,3,3,1,1,3,1,3,4,3,2,155,100,47,3,145,145,3,2,3,3,4,3,2,2,2,2,2,2,2,2,5,5,4,5,1,1,1,1,1,1,1,1,4,1,2,3,2,2,1,3,1,1,1,2,1,35,1,33,1,0,0,2,0,0,0,0,0,6,0,998,0,998,999,5,999,998,999,1,1,1,1,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,586,3,2,97.667,16.507,103.2908,2,.974,-.137,-.688,.019,-1.007,-.835,-.873,-.571,1.303,-.382,3,.935,.935,2,.514,.944,999,.169,997,.265,2,6,3,0,84000
840,8400,217,3,1023,989,1,80,20,0,0,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,999,60,183,7,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,500,120,90,90,150,150,1,3,4,4,2,4,1,1,1,1,1,1,1,2,5,5,5,5,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,137,0,999,999,999,999,999,999,999,999,999,999,16,999,16,999,0,999,16,999,0,999,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,2,2,2,9,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2012,3,1,125.75,14.686,15.77478,3,-.759,1.488,2.2,2.588,.09,-.078,-.873,1.65,-1.203,.681,3,.3,.3,3,.492,999,1,.117,997,.249,2,2,3,.01,84000
840,8400,218,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,34.44829,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.01,84000
840,8400,219,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,37.57094,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,0,84000
840,8400,220,5,9999,9999,1,100,999,999,999,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,40,180,6,6,2,2,2,1,2,3,3,3,4,3,2,3,3,2,2,2,3,2,3,9999,9999,9999,9999,9999,9999,2,4,4,4,3,3,2,2,2,2,2,2,2,2,5,5,2,5,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,1,1,1,1,2,92,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99999,3,0,999,999,50.64878,2,997,-.432,-.37,.019,997,997,997,997,.263,997,2,9,9,2,999,999,999,999,997,99,2,9,9,.04,84000
840,8400,221,3,771,675,1,85,5,10,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,999,999,14,182,8,6,1,1,1,3,2,2,3,1,3,2,1,3,2,3,3,1,1,2,2,485,150,105,8,485,485,1,4,4,4,4,4,1,1,2,1,1,1,2,2,5,5,3,5,1,1,1,1,1,2,1,1,4,4,4,4,1,2,2,2,1,1,1,1,2,103,1,101,999,0,0,0,0,2,0,0,0,13,0,10,0,3,0,0,0,0,0,1,2,1,1,2,2,1,1,3,4,1,2,3,2,2,2,1,2,2,2,2,3,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1446,3,0,111.231,13.971,33.57492,3,1.694,.146,.265,1.637,.7,-.835,-.873,.244,.066,-.135,3,1,1,2,.467,.981,.769,.126,997,.335,2,6,4,0,84000
840,8400,222,5,325,289,1,100,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,0,95,175,9,7,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,9998,75,9998,5,75,0,2,4,2,4,3,4,2,2,2,3,2,2,3,3,5,5,2,5,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,1,75,999,75,999,0,999,2,999,0,999,0,999,17,999,998,999,998,999,998,999,998,999,1,1,1,1,2,1,3,2,2,2,2,2,2,3,2,2,2,1,4,2,3,1,2,4,3,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,614,3,2,36.118,8.187,636.734,2,1.694,.446,1.481,-.903,-1.481,-1.235,-.418,-1.374,-.516,.116,3,9,9,3,.471,1,999,.227,997,99,2,6,4,.16,84000
840,8400,223,4,1081,883,1,100,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,15,30,60,185,8,7,1,3,1,1,1,3,2,3,3,2,2,4,3,4,4,4,3,4,4,540,100,50,30,540,540,1,2,4,2,1,2,2,3,2,2,3,3,3,2,5,5,2,5,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,1,1,1,2,2,161,7,128,999,28,999,4,999,4,999,1,999,15,999,998,999,998,999,15,999,998,999,1,1,1,2,2,1,2,1,3,1,3,1,1,3,2,2,1,4,4,3,3,3,2,3,3,3,2,3,3,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1964,3,2,130.933,11.939,27.50506,2,-.26,-.432,-2.114,-1.493,-1.481,-2.462,.434,-.571,-.175,-1.317,2,1,1,1,.45,.795,999,.093,997,.275,2,4,3,.04,84000
840,8400,224,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,159.2059,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.01,84000
840,8400,225,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,21.51776,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,0,84000
840,8400,226,7,9997,9997,7,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9997,9997,9997,9997,9997,9997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,997,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,99997,7,7,997,997,14.15749,9,997,997,997,997,997,997,997,997,997,997,7,7,7,9,997,997,997,997,997,97,9,9,9,.04,84000
